project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptNumericEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.LocationTagEditor,2,5,35,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,17.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptAnswersEditor,4,30,229,26,8.25,26,0,4,1,16,6,1.0,1,0,0.0,1,1.0,2,0.3333333333333333,57.25,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.PersonAttributeTypeEditor,2,5,34,1,1.0,3,2,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,17.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ProgramEditor,2,20,87,6,4.0,18,2,3,1,0,1,1.0,1,0,0.0,2,1.0,1,0,43.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.WorkflowCollectionEditor,2,29,140,10,8.0,27,0,3,1,0,1,1.0,1,0,0.0,2,1.0,2,0,70.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptClassEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptDatatypeEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptSourceEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ProgramWorkflowStateEditor,2,5,37,1,1.0,3,2,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.CohortEditor,2,5,37,1,1.0,3,2,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.FormEditor,2,5,37,1,1.0,3,2,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptMapTypeEditor,2,12,56,4,3.0,10,1,2,1,0,1,1.0,1,0,0.0,2,1.0,1,0,28.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.LocationAttributeTypeEditor,2,5,31,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,15.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.PrivilegeEditor,2,10,75,5,3.5,8,1,2,1,0,1,1.0,1,0,0.0,2,1.0,1,0,37.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptReferenceTermEditor,2,12,55,4,3.0,10,1,2,1,0,1,1.0,1,0,0.0,2,1.0,1,0,27.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.DateOrDatetimeEditor,2,10,73,4,3.5,8,1,1,1,0,1,1.0,1,0,0.0,2,0,0,0,36.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.OpenmrsPropertyEditor,4,12,61,4,2.0,8,0,0,1,2,6,1.0,1,0,0.0,2,0,0,0.2,15.25,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.DrugEditor,2,5,37,1,1.0,3,2,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptNameEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.UserEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.PersonAttributeEditor,2,5,34,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,17.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptAttributeTypeEditor,2,5,26,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,13.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.PatientIdentifierTypeEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.EncounterTypeEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.VisitEditor,2,5,36,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,18.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.OrderEditor,2,5,33,1,1.0,3,1,2,1,0,1,1.0,1,0,0.6666666666666666,0,0,0,0.0,16.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.layout.LayoutSupport,11,18,154,4,2.090909090909091,7,4,0,0,2,55,1.0,0,0,0.0,11,1.0,4,0.3548387096774194,14.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.layout.LayoutTemplate,29,51,382,11,1.6551724137931034,22,2,0,0,21,406,1.0,0,0,0.0,27,1.0,13,0.14465408805031446,13.172413793103448,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.layout.address.AddressSupport,9,27,172,3,1.8888888888888888,18,0,3,1,7,36,1.0,1,0,0.55,7,1.0,2,0.17647058823529413,19.11111111111111,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.layout.address.AddressTemplate,4,5,52,2,1.25,1,0,2,1,0,6,1.0,1,0,0.8709677419354839,4,1.0,0,0,13.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.layout.name.NameSupport,8,32,139,3,1.875,24,0,4,1,5,28,1.0,1,0,0.5789473684210527,5,1.0,2,0.17647058823529413,17.375,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.layout.name.NameTemplate,4,16,78,7,2.5,12,0,4,1,1,6,1.0,1,0,0.8709677419354839,4,0,0,0,19.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.Hl7InArchivesMigrateThread,12,24,203,7,1.6666666666666667,12,2,3,1,7,66,1.0,1,0,0.0,12,1.0,5,0.0,16.916666666666668,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7InQueueProcessor,4,15,121,4,2.5,11,2,1,0,4,6,1.0,0,0,0.0,4,1.0,4,0.0,30.25,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7Source,4,6,72,1,1.0,2,3,1,1,2,6,1.0,1,0,0.0,4,1.0,1,1.0,18.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7InQueue,8,10,130,1,1.0,2,2,0,1,2,28,1.0,1,0,0.0,8,1.0,3,0.3333333333333333,16.25,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7Constants,0,0,152,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0,31,0,0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7InArchive,8,10,135,1,1.0,2,3,0,1,2,28,1.0,1,0,0.0,8,1.0,1,0.09090909090909091,16.875,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7QueueItem,8,8,105,1,1.0,0,1,1,1,0,28,1.0,1,0,0.38461538461538464,8,1.0,4,0.09090909090909091,13.125,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7Util,5,27,290,13,5.8,22,1,2,0,3,10,1.0,0,0,0.0,4,0.75,4,0.6666666666666666,58.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.HL7InError,8,11,135,2,1.125,3,3,1,1,2,28,1.0,1,0,0.5,8,1.0,3,0.2,16.875,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.handler.ProposingConceptException,4,4,65,1,1.0,0,0,2,1,0,6,1.0,1,0,0.0,4,0.6666666666666666,2,0.0,16.25,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.handler.ADTA28Handler,9,73,340,18,3.5555555555555554,64,0,9,0,9,36,1.0,0,0,0.0,2,1.0,1,0.0958904109589041,37.77777777777778,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.handler.ORUR01Handler,35,231,1279,47,4.6,196,1,23,0,63,595,1.0,0,0,0.0,4,1.0,2,0.039301310043668124,36.542857142857144,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.impl.HL7ServiceImpl,54,216,1186,18,2.7777777777777777,162,1,21,1,45,1431,1.0,1,0,0.03571428571428571,49,1.0,4,0.059275053304904055,21.962962962962962,13
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.hl7.db.hibernate.HibernateHL7DAO,31,68,409,5,1.2903225806451613,37,0,10,0,5,465,1.0,0,0,0.0,29,1.0,1,0.1227810650887574,13.193548387096774,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.aop.AuthorizationAdvice,4,22,147,12,3.75,18,0,5,0,3,6,1.0,0,0,0.0,1,1.0,2,0.42857142857142855,36.75,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.aop.RequiredDataAdvice,8,45,423,15,5.375,37,0,5,0,14,28,1.0,0,0,0.0,4,1.0,1,0.16666666666666666,52.875,19
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.aop.LoggingAdvice,1,28,163,19,19.0,27,0,2,0,0,0,0,0,0,0.0,1,1.0,2,0,163.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.SchedulerUtil,5,37,220,5,3.6,32,4,2,0,1,10,1.0,0,0,0.0,5,1.0,1,0.09090909090909091,44.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.TaskFactory,2,10,73,3,2.0,8,1,0,0,1,1,1.0,0,0,0.0,2,1.0,2,0,36.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.StatefulTask,2,2,37,1,1.0,0,0,1,1,0,1,1.0,1,0,0.0,2,1.0,1,0,18.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.SchedulerConstants,0,0,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,6,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.TaskDefinition,25,37,340,1,1.0,12,10,1,1,6,300,1.0,1,0,0.0,25,1.0,11,0.06451612903225806,13.6,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.SchedulerException,0,0,35,0,0,0,4,0,1,0,0,0,1,0,1.0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.AlertReminderTask,3,15,96,5,3.0,12,0,2,1,4,3,1.0,1,0,0.0,1,1.0,1,1.0,32.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.TestTask,4,6,64,2,1.25,2,0,1,1,1,6,1.0,1,0,0.0,4,1.0,1,0.0,16.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.HelloWorldTask,2,4,43,1,1.0,2,1,0,1,0,1,1.0,1,0,0.0,2,1.0,1,0,21.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.AutoCloseVisitsTask,1,7,50,3,3.0,6,0,1,1,0,0,0,1,0,0.0,1,1.0,1,0,50.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.ProcessHL7InQueueTask,1,6,62,2,2.0,5,0,3,1,0,0,0,1,0,0.0,1,1.0,2,0,62.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.SendEmailTask,2,5,47,1,1.0,3,0,1,1,0,1,1.0,1,0,0.0,2,1.0,1,0,23.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.TaskThreadedInitializationWrapper,5,16,120,4,1.6,11,0,1,0,5,10,1.0,0,0,0.0,5,1.0,4,0,24.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.AutoRetireUsersTask,3,30,99,3,2.6666666666666665,27,0,2,1,2,3,1.0,1,0,0.0,1,1.0,2,0.0,33.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.AbstractTask,7,7,100,1,1.0,0,3,1,0,0,21,1.0,0,0,0.0,7,1.0,2,0,14.285714285714286,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.tasks.CheckInternetConnectivityTask,1,9,62,3,3.0,8,0,3,1,0,0,0,1,0,0.875,1,1.0,1,0,62.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.db.hibernate.HibernateSchedulerDAO,9,25,169,2,1.2222222222222223,16,0,3,0,2,36,1.0,0,0,0.0,9,1.0,2,0.09803921568627451,18.77777777777778,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.timer.TimerSchedulerServiceImpl,25,76,552,9,2.56,51,0,7,1,36,300,1.0,1,0,0.07407407407407407,23,1.0,5,0.13513513513513514,22.08,10
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.timer.TimerSchedulerMemento,6,9,54,1,1.0,3,0,0,1,0,15,1.0,1,0,0.0,6,1.0,2,0.2,9.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.scheduler.timer.TimerSchedulerTask,4,17,102,3,2.0,13,2,4,1,3,6,1.0,1,0,0.0,3,1.0,2,1.0,25.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.person.PersonMergeLog,12,14,129,1,1.0,2,4,2,1,2,66,1.0,1,0,0.0,12,1.0,5,0.07142857142857142,10.75,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.person.PersonMergeLogData,39,60,378,14,1.6666666666666667,21,3,0,0,35,741,1.0,0,0,0.0,39,1.0,18,0.4491525423728814,9.692307692307692,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.LogicException,0,0,35,0,0,0,2,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.Duration,19,28,258,9,1.8421052631578947,9,0,0,0,7,171,1.0,0,0,0.0,19,1.0,2,0.25,13.578947368421053,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.LogicTransform,9,17,129,4,1.6666666666666667,8,0,0,0,11,36,1.0,0,0,0.0,8,1.0,3,0.09090909090909091,14.333333333333334,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.rule.RuleParameterInfo,6,6,63,1,1.0,0,0,0,0,0,15,1.0,0,0,0.0,6,1.0,2,0.0,10.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Or,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.GreaterThanEquals,1,1,32,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,32.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.After,1,1,30,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,30.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Exists,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.LessThan,1,1,31,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,31.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Last,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.And,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Not,1,1,22,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,22.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.First,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Average,1,1,27,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,27.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Count,1,1,26,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,26.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Within,1,1,27,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,27.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.GreaterThan,1,1,31,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,31.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.NotExists,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.In,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Equals,1,1,26,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,26.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Contains,1,1,29,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,29.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Distinct,1,1,25,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,25.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.Before,1,1,31,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,31.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.AsOf,1,1,28,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,28.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.op.LessThanEquals,1,1,31,1,1.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,31.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.result.ImmutableResultException,0,0,37,0,0,0,0,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.result.Result,32,70,914,16,3.5,38,0,5,1,64,496,1.0,1,0,0.0,31,1.0,9,0.029411764705882353,28.5625,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logic.result.EmptyResult,12,12,119,1,1.0,0,0,0,1,0,66,1.0,1,0,0.7818181818181819,12,1.0,0,0.18461538461538463,9.916666666666666,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.comparator.PatientIdentifierTypeDefaultComparator,1,2,66,1,1.0,1,1,1,0,1,0,0,0,0,0.0,1,1.0,1,0,66.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.ConceptMapTypeComparator,2,6,55,1,1.0,4,1,1,0,3,1,1.0,0,0,0.0,2,1.0,0,1.0,27.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.MemoryAppender,29,55,312,2,2.0,26,0,0,1,29,406,1.0,1,0,0.0,29,1.0,1,0.08333333333333333,10.758620689655173,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.MetadataComparator,1,4,47,2,2.0,3,0,0,0,0,0,0,0,0,0.0,1,1.0,0,0,47.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DrugsByNameComparator,3,8,64,1,1.0,5,0,1,0,3,3,1.0,0,0,0.0,1,1.0,0,0.2,21.333333333333332,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.VelocityExceptionHandler,1,4,46,2,2.0,3,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,46.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.ConceptReferenceRangeUtility,4,25,155,7,3.0,21,0,5,0,1,6,1.0,0,0,0.0,4,0,0,0.5,38.75,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsSecurityManager,1,3,52,4,4.0,2,0,1,1,0,0,0,1,0,0.0,1,0,0,0,52.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.AttributableDate,5,9,118,4,1.6,4,0,2,1,0,10,1.0,1,0,0.0,5,1.0,1,1.0,23.6,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.ConfigUtil,10,25,113,3,1.4,15,0,2,0,10,45,1.0,0,0,0.0,10,1.0,1,0.6666666666666666,11.3,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsClassScanner,3,16,127,8,3.6666666666666665,13,1,0,0,1,3,1.0,0,0,0.0,3,1.0,4,0,42.333333333333336,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.LocationUtility,6,13,84,2,1.1666666666666667,7,0,3,0,3,15,1.0,0,0,0.0,6,1.0,1,0.09090909090909091,14.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.HttpClient,3,29,148,9,4.333333333333333,26,1,0,0,2,3,1.0,0,0,0.0,1,1.0,2,1.0,49.333333333333336,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.Graph,10,23,175,5,2.4,13,1,0,0,3,45,1.0,0,0,0.0,7,1.0,2,0.5,17.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.Format,9,18,105,4,1.4444444444444444,9,0,1,0,7,36,1.0,0,0,0.0,9,1.0,1,0.09090909090909091,11.666666666666666,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.PersonByNameComparator,2,12,91,8,4.5,10,0,2,0,1,1,1.0,0,0,0.0,2,1.0,0,1.0,45.5,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DatabaseUtil,6,30,194,9,3.8333333333333335,24,15,1,0,5,15,1.0,0,0,0.0,4,0.5,2,0.42857142857142855,32.333333333333336,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.CycleException,1,1,29,1,1.0,0,1,0,1,0,0,0,1,0,0.9166666666666666,1,1.0,1,0,29.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.ExceptionUtil,2,5,47,2,1.5,3,0,1,0,1,1,1.0,0,0,0.0,2,0,0,0.5,23.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.MemoryLeakUtil,1,9,58,5,5.0,8,1,0,0,0,0,0,0,0,0.0,1,1.0,1,0,58.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.PrivilegeConstants,0,0,594,0,0,0,12,0,0,0,0,0,0,0,0,0,0.0,203,0,0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.ProviderByPersonNameComparator,1,3,47,4,4.0,2,0,1,0,1,0,0,0,0,0.0,1,1.0,0,0,47.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.NaturalStrings,9,19,361,36,5.0,10,0,0,0,6,36,1.0,0,0,0.0,8,0,0,0.40625,40.111111111111114,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.Reflect,10,29,202,6,2.2,19,3,0,0,10,45,1.0,0,0,0.0,10,1.0,1,0.13793103448275862,20.2,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.TestTypeFilter,1,4,66,2,2.0,3,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,66.0,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.Security,17,46,343,3,1.588235294117647,29,5,2,0,18,136,1.0,0,0,0.0,11,1.0,2,0.5,20.176470588235293,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DoubleRange,9,15,185,7,2.4444444444444446,6,0,0,0,5,36,1.0,0,0,0.0,9,1.0,2,0.05263157894736842,20.555555555555557,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.InputRequiredException,1,1,59,1,1.0,0,6,0,1,0,0,0,1,0,0.9230769230769231,1,0.5,1,0,59.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsUtil,81,245,2178,20,3.9135802469135803,164,24,29,0,42,3240,1.0,0,0,0.0,80,1.0,4,0.07289407839866556,26.88888888888889,30
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.ThreadSafeCircularFifoQueue,26,50,895,6,2.1153846153846154,24,1,0,1,19,324,0.9969230769230769,1,0,0.0,19,1.0,3,0.07692307692307693,34.42307692307692,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.HandlerUtil,5,23,207,7,3.2,18,1,2,0,5,10,1.0,0,0,0.0,5,1.0,2,0.3333333333333333,41.4,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsThreadPoolHolder,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.RoleConstants,0,0,38,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.UserByNameComparator,1,3,44,3,3.0,2,0,1,0,0,0,0,0,0,0.0,1,1.0,0,0,44.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.UpgradeUtil,5,23,146,6,3.0,18,4,1,0,0,10,1.0,0,0,0.0,5,0,0,0.3333333333333333,29.2,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.HttpUrl,2,4,43,1,1.0,2,0,0,0,2,1,1.0,0,0,0.0,2,1.0,1,0,21.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsMemento,2,2,30,1,1.0,0,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,15.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.FormUtil,9,40,238,7,2.2222222222222223,31,0,6,0,3,36,1.0,0,0,0.0,9,1.0,1,0.04054054054054054,26.444444444444443,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.FormConstants,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0,0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DatabaseUpdater,24,107,921,7,3.0833333333333335,83,14,4,0,27,276,1.0,0,0,0.0,17,0.7777777777777778,9,0.14537444933920704,38.375,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DateUtil,1,4,35,1,1.0,3,6,0,0,0,0,0,0,0,0.0,1,0,0,0,35.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.LocaleUtility,11,39,247,8,2.3636363636363638,28,8,2,0,10,55,1.0,0,0,0.0,10,1.0,3,0.14285714285714285,22.454545454545453,3
